Date,Open,High,Low,Close,Adj_Close,Volume
Nov 30 1992,430.19,431.53,429.36,431.35,431.35,230150000
Dec 01 1992,431.35,431.47,429.2,430.78,430.78,259050000
Dec 02 1992,430.78,430.87,428.61,429.89,429.89,247010000
Dec 03 1992,429.98,430.99,428.8,429.91,429.91,238050000
Dec 04 1992,429.93,432.89,429.74,432.06,432.06,234960000
Dec 07 1992,432.06,435.31,432.06,435.31,435.31,217700000
Dec 08 1992,435.31,436.99,434.68,436.99,436.99,234330000
Dec 09 1992,436.99,436.99,433.98,435.65,435.65,230060000
Dec 10 1992,435.66,435.66,432.65,434.64,434.64,240640000
Dec 11 1992,434.64,434.64,433.34,433.73,433.73,164510000
Dec 14 1992,433.73,435.26,432.83,432.84,432.84,187040000
Dec 15 1992,432.82,433.66,431.92,432.57,432.57,227770000
Dec 16 1992,432.58,434.22,430.88,431.52,431.52,242130000
Dec 17 1992,431.52,435.44,431.46,435.43,435.43,251640000
Dec 18 1992,435.46,441.29,435.46,441.28,441.28,389300000
Dec 21 1992,441.26,441.26,439.65,440.7,440.7,224680000
Dec 22 1992,440.7,441.64,438.25,440.31,440.31,250430000
Dec 23 1992,440.29,441.11,439.03,439.03,439.03,234140000
Dec 24 1992,439.03,439.81,439.03,439.77,439.77,95240000
Dec 28 1992,439.77,439.77,437.26,439.15,439.15,143970000
Dec 29 1992,439.15,442.65,437.6,437.98,437.98,213660000
Dec 30 1992,437.98,439.37,437.12,438.82,438.82,183930000
Dec 31 1992,438.82,439.59,435.71,435.71,435.71,165910000
Jan 04 1993,435.7,437.32,434.48,435.38,435.38,201210000
Jan 05 1993,435.38,435.4,433.55,434.34,434.34,240350000
Jan 06 1993,434.34,435.17,432.52,434.52,434.52,295240000
Jan 07 1993,434.52,435.46,429.76,430.73,430.73,304850000
Jan 08 1993,430.73,430.73,426.88,429.05,429.05,263470000
Jan 11 1993,429.04,431.04,429.01,430.95,430.95,217150000
Jan 12 1993,430.95,431.39,428.19,431.04,431.04,239410000
Jan 13 1993,431.03,433.44,429.99,433.03,433.03,245360000
Jan 14 1993,433.08,435.96,433.08,435.94,435.94,281040000
Jan 15 1993,435.87,439.49,435.84,437.15,437.15,309720000
Jan 18 1993,437.13,437.13,435.92,436.84,436.84,196030000
Jan 19 1993,436.84,437.7,434.59,435.13,435.13,283240000
Jan 20 1993,435.14,436.23,433.37,433.37,433.37,268790000
Jan 21 1993,433.37,435.75,432.48,435.49,435.49,257620000
Jan 22 1993,435.49,437.81,435.49,436.11,436.11,293320000
Jan 25 1993,436.11,440.53,436.11,440.01,440.01,288740000
Jan 26 1993,440.05,442.66,439.54,439.95,439.95,314110000
Jan 27 1993,439.95,440.04,436.82,438.11,438.11,277020000
Jan 28 1993,438.13,439.14,437.3,438.66,438.66,256980000
Jan 29 1993,438.67,438.93,436.91,438.78,438.78,247200000
Feb 01 1993,438.78,442.52,438.78,442.52,442.52,238570000
Feb 02 1993,442.52,442.87,440.76,442.55,442.55,271560000
Feb 03 1993,442.56,447.35,442.56,447.2,447.2,345410000
Feb 04 1993,447.2,449.86,447.2,449.56,449.56,351140000
Feb 05 1993,449.56,449.56,446.95,448.93,448.93,324710000
Feb 08 1993,448.94,450.04,447.7,447.85,447.85,243400000
Feb 09 1993,448.04,448.04,444.52,445.33,445.33,240410000
Feb 10 1993,445.33,446.37,444.24,446.23,446.23,251910000
Feb 11 1993,446.21,449.36,446.21,447.66,447.66,257190000
Feb 12 1993,447.66,447.7,444.58,444.58,444.58,216810000
Feb 16 1993,444.53,444.53,433.47,433.91,433.91,332850000
Feb 17 1993,433.93,433.97,430.92,433.3,433.3,302210000
Feb 18 1993,433.3,437.79,428.25,431.9,431.9,311180000
Feb 19 1993,431.93,434.26,431.68,434.22,434.22,310700000
Feb 22 1993,434.21,436.49,433.53,435.24,435.24,311570000
Feb 23 1993,435.34,436.84,432.41,434.8,434.8,329060000
Feb 24 1993,434.76,440.87,434.68,440.87,440.87,316750000
Feb 25 1993,440.7,442.34,439.67,442.34,442.34,252860000
Feb 26 1993,442.34,443.77,440.98,443.38,443.38,234160000
Mar 01 1993,443.38,444.18,441.34,442.01,442.01,232460000
Mar 02 1993,442,447.91,441.07,447.9,447.9,269750000
Mar 03 1993,447.9,450,447.73,449.26,449.26,277380000
Mar 04 1993,449.26,449.52,446.72,447.34,447.34,234220000
Mar 05 1993,447.34,449.59,445.56,446.11,446.11,253480000
Mar 08 1993,446.12,454.71,446.12,454.71,454.71,275290000
Mar 09 1993,454.67,455.52,453.68,454.4,454.4,290670000
Mar 10 1993,454.4,456.34,452.7,456.33,456.33,255610000
Mar 11 1993,456.35,456.76,453.48,453.72,453.72,257060000
Mar 12 1993,453.7,453.7,447.04,449.83,449.83,255420000
Mar 15 1993,449.83,451.43,449.4,451.43,451.43,195930000
Mar 16 1993,451.43,452.36,451.01,451.37,451.37,218820000
Mar 17 1993,451.36,451.36,447.99,448.31,448.31,241270000
Mar 18 1993,448.36,452.39,448.36,451.89,451.89,241180000
Mar 19 1993,451.9,453.32,449.91,450.18,450.18,339660000
Mar 22 1993,450.17,450.17,446.08,448.88,448.88,233190000
Mar 23 1993,448.88,449.8,448.3,448.76,448.76,232730000
Mar 24 1993,448.71,450.9,446.1,448.07,448.07,274300000
Mar 25 1993,448.09,451.75,447.93,450.88,450.88,251530000
Mar 26 1993,450.91,452.09,447.69,447.78,447.78,226650000
Mar 29 1993,447.76,452.81,447.75,450.77,450.77,199970000
Mar 30 1993,450.79,452.06,449.63,451.97,451.97,231190000
Mar 31 1993,451.97,454.88,451.67,451.67,451.67,279190000
Apr 01 1993,451.67,452.63,449.6,450.3,450.3,234530000
Apr 02 1993,450.28,450.28,440.71,441.39,441.39,323330000
Apr 05 1993,441.42,442.43,440.53,442.29,442.29,296080000
Apr 06 1993,442.29,443.38,439.48,441.16,441.16,293680000
Apr 07 1993,441.16,442.73,440.5,442.73,442.73,300000000
Apr 08 1993,442.71,443.77,440.02,441.84,441.84,284370000
Apr 12 1993,441.84,448.37,441.84,448.37,448.37,259690000
Apr 13 1993,448.41,450.4,447.66,449.22,449.22,286690000
Apr 14 1993,449.22,450,448.02,448.66,448.66,257340000
Apr 15 1993,448.6,449.11,446.39,448.4,448.4,259500000
Apr 16 1993,448.41,449.39,447.67,448.94,448.94,305160000
Apr 19 1993,448.94,449.14,445.85,447.46,447.46,244710000
Apr 20 1993,447.46,447.46,441.81,445.1,445.1,317990000
Apr 21 1993,445.09,445.77,443.08,443.63,443.63,287300000
Apr 22 1993,443.55,445.73,439.46,439.46,439.46,310390000
Apr 23 1993,439.49,439.49,436.82,437.03,437.03,259810000
Apr 26 1993,437.03,438.35,432.3,433.54,433.54,283260000
Apr 27 1993,433.52,438.02,433.14,438.01,438.01,284140000
Apr 28 1993,438.01,438.8,436.68,438.02,438.02,267980000
Apr 29 1993,438.02,438.96,435.59,438.89,438.89,249760000
Apr 30 1993,438.89,442.29,438.89,440.19,440.19,247460000
May 03 1993,440.19,442.59,438.25,442.46,442.46,224970000
May 04 1993,442.58,445.19,442.45,444.05,444.05,268310000
May 05 1993,443.98,446.09,443.76,444.52,444.52,274240000
May 06 1993,444.6,444.81,442.9,443.26,443.26,255460000
May 07 1993,443.28,443.7,441.69,442.31,442.31,223570000
May 10 1993,442.34,445.42,442.05,442.8,442.8,235580000
May 11 1993,442.8,444.57,441.52,444.36,444.36,218480000
May 12 1993,444.32,445.16,442.87,444.8,444.8,255680000
May 13 1993,444.75,444.75,439.23,439.23,439.23,293920000
May 14 1993,439.22,439.82,438.1,439.56,439.56,252910000
May 17 1993,439.56,440.38,437.83,440.37,440.37,227580000
May 18 1993,440.39,441.26,437.95,440.32,440.32,264300000
May 19 1993,440.32,447.86,436.86,447.57,447.57,342420000
May 20 1993,447.57,450.59,447.36,450.59,450.59,289160000
May 21 1993,450.59,450.59,444.89,445.84,445.84,279120000
May 24 1993,445.84,448.44,445.26,448,448,197990000
May 25 1993,448,449.04,447.7,448.85,448.85,222090000
May 26 1993,448.85,453.51,448.82,453.44,453.44,274230000
May 27 1993,453.44,454.55,451.14,452.41,452.41,300810000
May 28 1993,452.41,452.41,447.67,450.19,450.19,207820000
Jun 01 1993,450.23,455.63,450.23,453.83,453.83,229690000
Jun 02 1993,453.83,454.53,452.68,453.85,453.85,295560000
Jun 03 1993,453.84,453.85,451.12,452.49,452.49,285570000
Jun 04 1993,452.43,452.43,448.92,450.06,450.06,226440000
Jun 07 1993,450.07,450.75,447.32,447.69,447.69,236920000
Jun 08 1993,447.65,447.65,444.31,444.71,444.71,240640000
Jun 09 1993,444.71,447.39,444.66,445.78,445.78,249030000
Jun 10 1993,445.78,446.22,444.09,445.38,445.38,232600000
Jun 11 1993,445.38,448.19,445.38,447.26,447.26,256750000
Jun 14 1993,447.26,448.64,447.23,447.71,447.71,210440000
Jun 15 1993,447.73,448.28,446.18,446.27,446.27,234110000
Jun 16 1993,446.27,447.43,443.61,447.43,447.43,267500000
Jun 17 1993,447.43,448.98,446.91,448.54,448.54,239810000
Jun 18 1993,448.54,448.59,443.68,443.68,443.68,300500000
Jun 21 1993,443.68,446.22,443.68,446.22,446.22,223650000
Jun 22 1993,446.25,446.29,444.94,445.93,445.93,259530000
Jun 23 1993,445.96,445.96,443.19,443.19,443.19,278260000
Jun 24 1993,443.04,447.21,442.5,446.62,446.62,267450000
Jun 25 1993,446.62,448.64,446.62,447.6,447.6,210430000
Jun 28 1993,447.6,451.9,447.6,451.85,451.85,242090000
Jun 29 1993,451.89,451.9,449.67,450.69,450.69,276310000
Jun 30 1993,450.69,451.47,450.15,450.53,450.53,281120000
Jul 01 1993,450.54,451.15,448.71,449.02,449.02,292040000
Jul 02 1993,449.02,449.02,445.2,445.84,445.84,220750000
Jul 06 1993,445.86,446.87,441.42,441.43,441.43,234810000
Jul 07 1993,441.4,443.63,441.4,442.83,442.83,253170000
Jul 08 1993,442.84,448.64,442.84,448.64,448.64,282910000
Jul 09 1993,448.64,448.94,446.74,448.11,448.11,235210000
Jul 12 1993,448.13,449.11,447.71,448.98,448.98,202310000
Jul 13 1993,449,450.7,448.07,448.09,448.09,236720000
Jul 14 1993,448.08,451.12,448.08,450.08,450.08,297430000
Jul 15 1993,450.09,450.12,447.26,449.22,449.22,277810000
Jul 16 1993,449.07,449.08,445.66,445.75,445.75,263100000
Jul 19 1993,445.75,446.78,444.83,446.03,446.03,216370000
Jul 20 1993,446.03,447.63,443.71,447.31,447.31,277420000
Jul 21 1993,447.28,447.5,445.84,447.18,447.18,278590000
Jul 22 1993,447.18,447.23,443.72,444.51,444.51,249630000
Jul 23 1993,444.54,447.1,444.54,447.1,447.1,222170000
Jul 26 1993,447.06,449.5,447.04,449.09,449.09,222580000
Jul 27 1993,449,449.44,446.76,448.24,448.24,256750000
Jul 28 1993,448.25,448.61,446.59,447.19,447.19,273100000
Jul 29 1993,447.19,450.77,447.19,450.24,450.24,261240000
Jul 30 1993,450.19,450.22,446.98,448.13,448.13,254420000
Aug 02 1993,448.13,450.15,448.03,450.15,450.15,230380000
Aug 03 1993,450.15,450.43,447.59,449.27,449.27,253110000
Aug 04 1993,449.27,449.72,447.93,448.54,448.54,230040000
Aug 05 1993,448.55,449.61,446.94,448.13,448.13,261900000
Aug 06 1993,448.13,449.26,447.87,448.68,448.68,221170000
Aug 09 1993,448.68,451.51,448.31,450.72,450.72,232750000
Aug 10 1993,450.71,450.71,449.1,449.45,449.45,255520000
Aug 11 1993,449.6,451,449.6,450.46,450.46,268330000
Aug 12 1993,450.47,451.63,447.53,448.96,448.96,278530000
Aug 13 1993,448.97,450.25,448.97,450.14,450.14,214370000
Aug 16 1993,450.25,453.41,450.25,452.38,452.38,233640000
Aug 17 1993,452.38,453.7,451.96,453.13,453.13,261320000
Aug 18 1993,453.21,456.99,453.21,456.04,456.04,312940000
Aug 19 1993,456.01,456.76,455.2,456.43,456.43,293330000
Aug 20 1993,456.51,456.68,454.6,456.16,456.16,276800000
Aug 23 1993,456.12,456.12,454.29,455.23,455.23,212500000
Aug 24 1993,455.23,459.77,455.04,459.77,459.77,270700000
Aug 25 1993,459.75,462.04,459.3,460.13,460.13,301650000
Aug 26 1993,460.04,462.87,458.82,461.04,461.04,254070000
Aug 27 1993,461.05,461.05,459.19,460.54,460.54,196140000
Aug 30 1993,460.54,462.58,460.28,461.9,461.9,194180000
Aug 31 1993,461.9,463.56,461.29,463.56,463.56,252830000
Sep 01 1993,463.55,463.8,461.77,463.15,463.15,245040000
Sep 02 1993,463.13,463.54,461.07,461.3,461.3,259870000
Sep 03 1993,461.3,462.05,459.91,461.34,461.34,197160000
Sep 07 1993,461.34,462.07,457.95,458.52,458.52,229500000
Sep 08 1993,458.52,458.53,453.75,456.65,456.65,283100000
Sep 09 1993,456.65,458.11,455.17,457.5,457.5,258070000
Sep 10 1993,457.49,461.86,457.49,461.72,461.72,269950000
Sep 13 1993,461.7,463.38,461.41,462.06,462.06,244970000
Sep 14 1993,461.93,461.93,458.15,459.9,459.9,258650000
Sep 15 1993,459.9,461.96,456.31,461.6,461.6,294410000
Sep 16 1993,461.54,461.54,459,459.43,459.43,229700000
Sep 17 1993,459.43,459.43,457.09,458.83,458.83,381370000
Sep 20 1993,458.84,459.91,455,455.05,455.05,231130000
Sep 21 1993,455.05,455.8,449.64,452.95,452.95,300310000
Sep 22 1993,452.94,456.92,452.94,456.2,456.2,298960000
Sep 23 1993,456.25,458.69,456.25,457.74,457.74,275350000
Sep 24 1993,457.74,458.56,456.92,457.63,457.63,248270000
Sep 27 1993,457.63,461.81,457.63,461.8,461.8,244920000
Sep 28 1993,461.84,462.08,460.91,461.53,461.53,243320000
Sep 29 1993,461.6,462.17,459.51,460.11,460.11,277690000
Sep 30 1993,460.11,460.56,458.28,458.93,458.93,280980000
Oct 01 1993,458.93,461.48,458.35,461.28,461.28,256880000
Oct 04 1993,461.28,461.8,460.02,461.34,461.34,229380000
Oct 05 1993,461.34,463.15,459.45,461.2,461.2,294570000
Oct 06 1993,461.24,462.6,460.26,460.74,460.74,277070000
Oct 07 1993,460.71,461.13,459.08,459.18,459.18,255210000
Oct 08 1993,459.18,460.99,456.4,460.31,460.31,243600000
Oct 11 1993,460.31,461.87,460.31,460.88,460.88,183060000
Oct 12 1993,461.04,462.47,460.73,461.12,461.12,263970000
Oct 13 1993,461.12,461.98,460.76,461.49,461.49,290930000
Oct 14 1993,461.55,466.83,461.55,466.83,466.83,352530000
Oct 15 1993,466.83,471.1,466.83,469.5,469.5,366110000
Oct 18 1993,469.5,470.04,468.02,468.45,468.45,329580000
Oct 19 1993,468.41,468.64,464.8,466.21,466.21,304400000
Oct 20 1993,466.21,466.87,464.54,466.07,466.07,305670000
Oct 21 1993,466.06,466.64,464.38,465.36,465.36,289600000
Oct 22 1993,465.36,467.82,463.27,463.27,463.27,301440000
Oct 25 1993,463.27,464.49,462.05,464.2,464.2,260310000
Oct 26 1993,464.2,464.32,462.65,464.3,464.3,284530000
Oct 27 1993,464.3,464.61,463.36,464.61,464.61,279830000
Oct 28 1993,464.52,468.76,464.52,467.73,467.73,301220000
Oct 29 1993,467.72,468.2,467.37,467.83,467.83,270570000
Nov 01 1993,467.83,469.11,467.33,469.1,469.1,256030000
Nov 02 1993,469.1,469.1,466.2,468.44,468.44,304780000
Nov 03 1993,468.44,468.61,460.95,463.02,463.02,342110000
Nov 04 1993,463.02,463.16,457.26,457.49,457.49,323430000
Nov 05 1993,457.49,459.63,454.36,459.57,459.57,336890000
Nov 08 1993,459.57,461.54,458.78,460.21,460.21,234340000
Nov 09 1993,460.21,463.42,460.21,460.33,460.33,276360000
Nov 10 1993,460.4,463.72,459.57,463.72,463.72,283450000
Nov 11 1993,463.72,464.96,462.49,462.64,462.64,283820000
Nov 12 1993,462.64,465.84,462.64,465.39,465.39,326240000
Nov 15 1993,465.39,466.13,463.01,463.75,463.75,251030000
Nov 16 1993,463.75,466.74,462.97,466.74,466.74,303980000
Nov 17 1993,466.74,467.24,462.73,464.81,464.81,316940000
Nov 18 1993,464.83,464.88,461.73,463.62,463.62,313490000
Nov 19 1993,463.59,463.6,460.03,462.6,462.6,302970000
Nov 22 1993,462.6,462.6,457.08,459.13,459.13,280130000
Nov 23 1993,459.13,461.77,458.47,461.03,461.03,260400000
Nov 24 1993,461.03,462.9,461.03,462.36,462.36,230630000
Nov 26 1993,462.36,463.63,462.36,463.06,463.06,90220000
Nov 29 1993,463.06,464.83,461.83,461.9,461.9,272710000
Nov 30 1993,461.9,463.62,460.45,461.79,461.79,286660000
Dec 01 1993,461.93,464.47,461.63,461.89,461.89,293870000
Dec 02 1993,461.89,463.22,461.45,463.11,463.11,256370000
Dec 03 1993,463.13,464.89,462.67,464.89,464.89,268360000
Dec 06 1993,464.89,466.89,464.4,466.43,466.43,292370000
Dec 07 1993,466.43,466.77,465.44,466.76,466.76,285690000
Dec 08 1993,465.88,466.73,465.42,466.29,466.29,314460000
Dec 09 1993,466.29,466.54,463.87,464.18,464.18,287570000
Dec 10 1993,464.18,464.87,462.66,463.93,463.93,245620000
Dec 13 1993,463.93,465.71,462.71,465.7,465.7,256580000
Dec 14 1993,465.73,466.12,462.46,463.06,463.06,275050000
Dec 15 1993,463.06,463.69,461.84,461.84,461.84,331770000
Dec 16 1993,461.86,463.98,461.86,463.34,463.34,284620000
Dec 17 1993,463.34,466.38,463.34,466.38,466.38,363750000
Dec 20 1993,466.38,466.9,465.53,465.85,465.85,255900000
Dec 21 1993,465.84,465.92,464.03,465.3,465.3,273370000
Dec 22 1993,465.08,467.38,465.08,467.32,467.32,272440000
Dec 23 1993,467.3,468.97,467.3,467.38,467.38,227240000
Dec 27 1993,467.4,470.55,467.35,470.54,470.54,171200000
Dec 28 1993,470.61,471.05,469.43,470.94,470.94,200960000
Dec 29 1993,470.88,471.29,469.87,470.58,470.58,269570000
Dec 30 1993,470.58,470.58,468.09,468.64,468.64,195860000
Dec 31 1993,468.66,470.75,466.45,466.45,466.45,168590000
Jan 03 1994,466.51,466.94,464.36,465.44,465.44,270140000
Jan 04 1994,465.44,466.89,464.44,466.89,466.89,326600000
Jan 05 1994,466.89,467.82,465.92,467.55,467.55,400030000
Jan 06 1994,467.55,469,467.02,467.12,467.12,365960000
Jan 07 1994,467.09,470.26,467.03,469.9,469.9,324920000
Jan 10 1994,469.9,475.27,469.55,475.27,475.27,319490000
Jan 11 1994,475.27,475.28,473.27,474.13,474.13,305490000
Jan 12 1994,474.13,475.06,472.14,474.17,474.17,310690000
Jan 13 1994,474.17,474.17,471.8,472.47,472.47,277970000
Jan 14 1994,472.5,475.32,472.5,474.91,474.91,304920000
Jan 17 1994,474.91,474.91,472.84,473.3,473.3,233980000
Jan 18 1994,473.3,475.19,473.29,474.25,474.25,308840000
Jan 19 1994,474.25,474.7,472.21,474.3,474.3,311370000
Jan 20 1994,474.3,475,473.42,474.98,474.98,310450000
Jan 21 1994,474.98,475.56,473.72,474.72,474.72,346350000
Jan 24 1994,474.72,475.2,471.49,471.97,471.97,296900000
Jan 25 1994,471.97,472.56,470.27,470.92,470.92,326120000
Jan 26 1994,470.92,473.44,470.72,473.2,473.2,304660000
Jan 27 1994,473.2,477.52,473.2,477.05,477.05,346500000
Jan 28 1994,477.05,479.75,477.05,478.7,478.7,313140000
Jan 31 1994,478.7,482.85,478.7,481.61,481.61,322870000
Feb 01 1994,481.6,481.64,479.18,479.62,479.62,322510000
Feb 02 1994,479.62,482.23,479.57,482,482,328960000
Feb 03 1994,481.96,481.96,478.71,480.71,480.71,318350000
Feb 04 1994,480.68,481.02,469.28,469.81,469.81,378380000
Feb 07 1994,469.81,472.09,467.57,471.76,471.76,348270000
Feb 08 1994,471.76,472.33,469.5,471.05,471.05,318180000
Feb 09 1994,471.05,473.41,471.05,472.77,472.77,332670000
Feb 10 1994,472.81,473.13,468.91,468.93,468.93,327250000
Feb 11 1994,468.93,471.13,466.89,470.18,470.18,213740000
Feb 14 1994,470.18,471.99,469.05,470.23,470.23,263190000
Feb 15 1994,470.23,473.41,470.23,472.52,472.52,306790000
Feb 16 1994,472.53,474.16,471.94,472.79,472.79,295450000
Feb 17 1994,472.79,475.12,468.44,470.34,470.34,340030000
Feb 18 1994,470.29,471.09,466.07,467.69,467.69,293210000
Feb 22 1994,467.69,471.65,467.58,471.46,471.46,270900000
Feb 23 1994,471.48,472.41,469.47,470.69,470.69,309910000
Feb 24 1994,470.65,470.65,464.26,464.26,464.26,342940000
Feb 25 1994,464.33,466.48,464.33,466.07,466.07,273680000
Feb 28 1994,466.07,469.16,466.07,467.14,467.14,268690000
Mar 01 1994,467.19,467.43,462.02,464.44,464.44,304450000
Mar 02 1994,464.4,464.87,457.49,464.81,464.81,361130000
Mar 03 1994,464.81,464.83,462.5,463.01,463.01,291790000
Mar 04 1994,463.03,466.16,462.41,464.74,464.74,311850000
Mar 07 1994,464.74,468.07,464.74,466.91,466.91,285590000
Mar 08 1994,466.92,467.79,465.02,465.88,465.88,298110000
Mar 09 1994,465.94,467.42,463.4,467.06,467.06,309810000
Mar 10 1994,467.08,467.29,462.46,463.9,463.9,369370000
Mar 11 1994,463.86,466.61,462.54,466.44,466.44,303890000
Mar 14 1994,466.44,467.6,466.08,467.39,467.39,260150000
Mar 15 1994,467.39,468.99,466.04,467.01,467.01,303750000
Mar 16 1994,467.04,469.85,465.48,469.42,469.42,307640000
Mar 17 1994,469.42,471.05,468.62,470.9,470.9,303930000
Mar 18 1994,470.89,471.09,467.83,471.06,471.06,462240000
Mar 21 1994,471.06,471.06,467.23,468.54,468.54,247380000
Mar 22 1994,468.4,470.47,467.88,468.8,468.8,282240000
Mar 23 1994,468.89,470.38,468.52,468.54,468.54,281500000
Mar 24 1994,468.57,468.57,462.41,464.35,464.35,303740000
Mar 25 1994,464.35,465.29,460.58,460.58,460.58,249640000
Mar 28 1994,460.58,461.12,456.1,460,460,287350000
Mar 29 1994,460,460.32,452.43,452.48,452.48,305360000
Mar 30 1994,452.48,452.49,445.55,445.55,445.55,390520000
Mar 31 1994,445.55,447.16,436.16,445.77,445.77,403580000
Apr 04 1994,445.66,445.66,435.86,438.92,438.92,344390000
Apr 05 1994,439.14,448.29,439.14,448.29,448.29,365990000
Apr 06 1994,448.29,449.63,444.98,448.05,448.05,302000000
Apr 07 1994,448.11,451.1,446.38,450.88,450.88,289280000
Apr 08 1994,450.89,450.89,445.51,447.1,447.1,264090000
Apr 11 1994,447.12,450.34,447.1,449.87,449.87,243180000
Apr 12 1994,449.83,450.8,447.33,447.57,447.57,257990000
Apr 13 1994,447.63,448.57,442.62,446.26,446.26,278030000
Apr 14 1994,446.26,447.55,443.57,446.38,446.38,275130000
Apr 15 1994,446.38,447.85,445.81,446.18,446.18,309550000
Apr 18 1994,446.27,447.87,441.48,442.46,442.46,271470000
Apr 19 1994,442.54,444.82,438.83,442.54,442.54,323280000
Apr 20 1994,442.54,445.01,439.4,441.96,441.96,366540000
Apr 21 1994,441.96,449.14,441.96,448.73,448.73,378770000
Apr 22 1994,448.73,449.96,447.16,447.63,447.63,295710000
Apr 25 1994,447.64,452.71,447.58,452.71,452.71,262320000
Apr 26 1994,452.71,452.79,450.66,451.87,451.87,288120000
Apr 28 1994,451.84,452.23,447.97,449.1,449.1,325200000
Apr 29 1994,449.07,451.35,447.91,450.91,450.91,293970000
May 02 1994,450.91,453.57,449.05,453.02,453.02,296130000
